	Opt.	CR	FP
X^1	3	31	16
X^2	3	24	17
X^3	3	19	13
X^4	0	19	14
X^5	4	22	15

X^0	3	193	94
X^1	3	191	94
X^2	3	183	91
X^3	5	184	93
X^4	3	96	81
X^5	0	101	83

X^0	6	261	130
X^1	3	260	127
X^2	4	261	129
X^3	1	259	127
X^4	0	135	130
X^5	1	132	126

X^0	3	19	10
X^1	0	16	8
X^2	1	13	5
X^3	2	13	5
X^4	0	13	5
X^5	0	10	0

X^0	3	38	17
X^1	3	44	22
X^2	3	41	19
X^3	3	34	19
X^4	3	24	13
X^5	3	26	14

X^0	2	102	99
X^1	3	105	102
X^2	4	106	103
X^3	2	96	92
X^4	1	96	94
X^5	0	101	99

X^0	2	34	11
X^1	3	38	13
X^2	2	29	6
X^3	1	25	10
X^4	0	21	7
X^5	1	25	8

X^0	1	287	137
X^1	1	283	135
X^2	2	287	140
X^3	3	281	135
X^4	1	145	140
X^5	2	157	137

X^0	5	6	5
X^1	1	2	1
X^2	6	6	6
X^3	3	3	3
X^4	2	2	2
X^5	3	4	3

X^0	2	37	20
X^1	2	35	19
X^2	2	33	19
X^3	2	29	15
X^4	2	14	10
X^5	1	17	15

X^0	1	23	13
X^1	1	26	17
X^2	3	25	10
X^3	2	21	14
X^4	0	16	10
X^5	1	20	7

X^0	1	26	19
X^1	3	28	20
X^2	1	25	20
X^3	2	26	21
X^4	2	27	24
X^5	2	27	22

X^0	4	6	5
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1
X^4	1	1	1
X^5	1	1	1

X^0	3	8	6
X^1	3	7	5
X^2	1	5	1
X^3	1	3	1
X^4	5	10	5
X^5	0	0	0

X^0	1	40	26
X^1	1	43	26
X^2	2	47	27
X^3	0	27	25
X^4	3	27	25
X^5	2	29	22

X^0	1	24	22
X^1	1	29	21
X^2	1	29	14
X^3	1	23	14
X^4	1	26	20
X^5	0	14	10

X^0	3	6	3
X^1	4	5	4
X^2	2	3	2
X^3	4	4	4
X^4	4	5	4
X^5	1	4	1

X^0	1	19	10
X^1	2	19	10
X^2	1	15	10
X^3	2	12	9
X^4	0	13	8
X^5	1	9	1

X^0	4	13	8
X^1	2	10	5
X^2	1	13	6
X^3	2	7	5
X^4	3	10	6
X^5	0	4	0

X^0	6	16	9
X^1	1	11	6
X^2	1	7	4
X^3	3	11	3
X^4	1	1	1
X^5	1	8	3

X^0	2	24	14
X^1	1	23	13
X^2	1	22	6
X^3	1	14	1
X^4	1	1	1
X^5	0	22	8

X^0	1	49	26
X^1	3	52	30
X^2	2	50	28
X^3	1	50	27
X^4	1	30	27
X^5	1	23	20

X^0	1	10	6
X^1	0	7	0
X^2	0	6	0
X^3	3	8	4
X^4	0	4	0
X^5	1	6	2

X^0	1	10	5
X^1	1	6	1
X^2	3	6	3
X^3	0	1	0
X^4	1	1	1
X^5	0	7	3

X^0	3	34	23
X^1	2	36	25
X^2	0	36	24
X^3	5	34	24
X^4	3	13	13
X^5	1	16	16

X^0	4	31	17
X^1	3	30	16
X^2	3	28	14
X^3	1	26	12
X^4	1	14	8
X^5	0	15	12

X^0	2	10	6
X^1	2	8	4
X^2	2	6	4
X^3	2	6	2
X^4	2	4	2
X^5	2	3	2

X^0	3	16	5
X^1	5	19	8
X^2	3	12	3
X^3	5	16	9
X^4	3	9	3
X^5	3	15	8

X^0	1	7	1
X^1	1	7	1
X^2	3	10	4
X^3	1	6	1
X^4	2	6	2
X^5	0	4	0

X^0	5	23	19
X^1	1	19	13
X^2	3	21	10
X^3	1	10	1
X^4	1	8	4
X^5	0	19	2

X^0	3	47	29
X^1	3	47	25
X^2	3	49	23
X^3	3	55	26
X^4	4	36	33
X^5	1	30	26

X^0	2	18	11
X^1	3	16	11
X^2	2	12	6
X^3	0	9	0
X^4	2	15	10
X^5	2	13	7

X^0	2	17	7
X^1	4	20	4
X^2	7	21	10
X^3	1	15	5
X^4	2	13	5
X^5	0	13	3

X^0	4	34	26
X^1	4	34	27
X^2	2	32	25
X^3	1	26	19
X^4	1	24	18
X^5	0	21	14

X^0	2	39	19
X^1	1	36	17
X^2	1	36	17
X^3	1	36	15
X^4	0	27	17
X^5	2	27	14

X^0	1	37	20
X^1	1	37	16
X^2	1	30	17
X^3	1	27	14
X^4	7	19	14
X^5	0	27	14

X^0	4	15	9
X^1	3	15	7
X^2	2	15	7
X^3	2	12	7
X^4	2	10	8
X^5	0	10	3

X^0	1	42	21
X^1	2	45	23
X^2	1	34	22
X^3	2	27	20
X^4	1	12	7
X^5	2	2	2

X^0	2	66	18
X^1	2	54	21
X^2	3	47	26
X^3	2	35	22
X^4	2	42	40
X^5	0	44	33

X^0	2	10	6
X^1	2	10	6
X^2	2	9	3
X^3	2	7	4
X^4	4	10	7
X^5	1	10	7

X^0	1	86	42
X^1	1	86	42
X^2	3	87	45
X^3	1	75	43
X^4	2	41	34
X^5	4	53	40

X^0	1	28	14
X^1	1	28	17
X^2	1	26	14
X^3	4	27	16
X^4	2	15	10
X^5	1	17	11

X^0	2	8	2
X^1	1	8	3
X^2	2	8	6
X^3	0	5	3
X^4	1	8	6
X^5	2	5	3

X^0	4	1363	667
X^1	1	1361	665
X^2	6	1345	676
X^3	1	1321	671
X^4	0	668	667
X^5	0	704	657

X^0	1	16	5
X^1	0	13	2
X^2	0	13	4
X^3	0	13	5
X^4	8	19	11
X^5	2	15	5

X^0	2	308	148
X^1	1	312	147
X^2	1	302	153
X^3	1	302	150
X^4	1	155	153
X^5	0	162	138

X^0	4	15	5
X^1	3	15	3
X^2	2	14	7
X^3	6	20	12
X^4	0	11	6
X^5	3	12	7

X^0	2	31	14
X^1	2	29	14
X^2	6	33	23
X^3	1	21	13
X^4	0	20	17
X^5	1	21	9

X^0	2	11	7
X^1	3	11	5
X^2	2	7	2
X^3	0	8	0
X^4	0	4	1
X^5	0	7	4

X^0	1	11	7
X^1	1	12	8
X^2	1	9	2
X^3	0	9	3
X^4	0	4	0
X^5	2	8	4

X^0	2	6	2
X^1	2	6	2
X^2	1	2	1
X^3	1	1	1
X^4	1	1	1
X^5	0	2	0

X^0	3	287	142
X^1	1	288	144
X^2	0	285	143
X^3	1	280	141
X^4	2	144	134
X^5	0	146	137

X^0	1	23	6
X^1	1	24	9
X^2	1	22	1
X^3	1	17	3
X^4	0	12	0
X^5	1	17	1

X^0	1	28	13
X^1	3	33	15
X^2	1	28	13
X^3	1	27	12
X^4	1	16	12
X^5	2	17	12

X^0	3	28	22
X^1	3	29	19
X^2	3	29	24
X^3	3	29	23
X^4	3	27	24
X^5	4	27	21

X^0	1	38	16
X^1	1	39	18
X^2	1	28	13
X^3	1	23	17
X^4	0	25	17
X^5	1	15	1

X^0	6	12	6
X^1	8	19	8
X^2	10	18	10
X^3	6	12	6
X^4	3	13	5
X^5	0	12	3

X^0	1	11	7
X^1	1	8	6
X^2	1	6	4
X^3	1	1	1
X^4	1	1	1
X^5	1	3	1

X^0	1	36	21
X^1	1	26	18
X^2	1	18	8
X^3	1	9	1
X^4	1	1	1
X^5	0	9	2

X^0	2	10	5
X^1	2	15	5
X^2	9	21	10
X^3	2	15	5
X^4	6	13	6
X^5	1	10	3

X^0	3	27	22
X^1	1	25	23
X^2	1	26	23
X^3	3	23	21
X^4	8	13	8
X^5	0	0	0

X^0	2	14	10
X^1	2	12	10
X^2	1	12	10
X^3	1	12	11
X^4	1	22	21
X^5	1	12	6

X^0	4	20	14
X^1	5	22	17
X^2	4	14	9
X^3	4	14	9
X^4	4	14	9
X^5	4	4	4

X^0	2	36	19
X^1	2	36	20
X^2	2	27	24
X^3	2	12	10
X^4	0	17	15
X^5	0	0	0

X^0	2	852	553
X^1	6	856	562
X^2	2	850	560
X^3	1	838	559
X^4	2	563	549
X^5	0	555	275

X^0	1	21	17
X^1	1	27	17
X^2	1	23	14
X^3	1	21	13
X^4	1	17	11
X^5	0	15	5

X^0	4	17	5
X^1	4	19	7
X^2	2	15	3
X^3	4	19	9
X^4	1	15	6
X^5	0	18	14

X^0	2	22	10
X^1	2	20	9
X^2	2	15	6
X^3	2	9	2
X^4	2	7	2
X^5	0	15	6

X^0	2	50	24
X^1	1	49	22
X^2	1	49	24
X^3	1	49	26
X^4	0	28	27
X^5	2	27	25

Average
X^0	2.62816616008105	66.4275582573455	37.9888551165147
X^1	2.41641337386018	65.9746707193516	37.6707193515704
X^2	2.24924012158055	63.1094224924012	36.5126646403242
X^3	1.93211752786221	59.4528875379939	34.7487335359676
X^4	1.59574468085106	37.8358662613982	32.7061803444782
X^5	0.998986828774063	35.9381965552178	27.4002026342452

Deviation
X^0	1.69226650913590	128.957913425549	76.2489714741619
X^1	1.70459005561263	129.349202460123	76.3117106820648
X^2	1.68991493646680	127.232860506536	75.5380067765429
X^3	1.67901762249936	124.697780791060	75.0645496347726
X^4	1.66119734642473	74.7933689225627	74.1484230761568
X^5	1.42953325816483	72.6071526224872	64.8962457716764

Ratio of success: 0.987000000000000

----

