	Opt.	CR	FP
X^6	1	15	6

X^0	1	110	48
X^1	1	111	51
X^2	1	105	53
X^3	1	99	47
X^4	1	90	41
X^5	1	47	32
X^6	0	4	0

X^0	2	50	23
X^1	2	49	22
X^2	4	43	22
X^3	2	29	21
X^4	2	26	13
X^5	6	13	6
X^6	0	31	20

X^0	1	15	8
X^1	1	13	10
X^2	1	15	12
X^3	1	15	12
X^4	1	1	1
X^5	2	16	8
X^6	1	1	1

X^0	1	8	2
X^1	0	6	2
X^2	5	11	7
X^3	1	5	1
X^4	1	3	1
X^5	0	2	0
X^6	1	3	1

X^0	1	22	18
X^1	4	26	18
X^2	0	20	18
X^3	0	18	18
X^4	0	20	18
X^5	0	18	16
X^6	0	20	12

X^0	2	13	5
X^1	2	13	4
X^2	1	8	4
X^3	1	2	1
X^4	1	1	1
X^5	1	1	1
X^6	0	1	0

X^0	1	44	24
X^1	1	45	25
X^2	1	43	23
X^3	8	51	30
X^4	1	41	22
X^5	0	25	25
X^6	9	38	22

X^0	2	16	2
X^1	2	14	3
X^2	0	14	3
X^3	2	14	3
X^4	1	13	2
X^5	3	14	4
X^6	2	13	2

X^0	3	434	215
X^1	3	435	216
X^2	3	430	216
X^3	2	421	210
X^4	1	416	200
X^5	1	220	212
X^6	1	6	1

X^0	6	31	18
X^1	1	31	15
X^2	3	35	16
X^3	2	35	18
X^4	1	36	19
X^5	1	17	14
X^6	5	28	21

X^0	2	42	36
X^1	0	42	24
X^2	1	30	25
X^3	1	27	24
X^4	1	5	1
X^5	1	5	2
X^6	0	0	0

X^0	3	20	8
X^1	2	19	7
X^2	2	15	6
X^3	2	14	2
X^4	2	11	2
X^5	2	14	5
X^6	0	12	3

X^0	3	71	38
X^1	3	65	33
X^2	3	52	24
X^3	3	49	24
X^4	3	44	22
X^5	3	19	14
X^6	1	36	27

X^0	3	9	5
X^1	1	8	4
X^2	2	8	4
X^3	1	7	4
X^4	0	5	2
X^5	0	2	0
X^6	0	5	2

X^0	2	81	33
X^1	2	86	34
X^2	2	81	33
X^3	2	74	33
X^4	3	63	31
X^5	0	42	32
X^6	1	57	25

X^0	2	23	10
X^1	2	21	9
X^2	2	23	12
X^3	2	20	11
X^4	2	18	15
X^5	0	11	7
X^6	0	0	0

X^0	2	150	73
X^1	2	150	73
X^2	2	147	74
X^3	2	141	69
X^4	0	123	65
X^5	0	52	48
X^6	0	78	69

X^0	3	214	97
X^1	5	218	103
X^2	4	216	102
X^3	4	197	102
X^4	2	177	99
X^5	1	103	99
X^6	2	103	72

X^0	3	33	18
X^1	3	34	18
X^2	6	38	21
X^3	2	32	15
X^4	2	23	14
X^5	2	18	11
X^6	2	5	2

X^0	3	18	11
X^1	3	15	10
X^2	2	11	8
X^3	2	3	2
X^4	0	3	0
X^5	0	8	4
X^6	2	17	14

X^0	4	43	16
X^1	4	49	26
X^2	4	51	28
X^3	0	37	17
X^4	0	33	7
X^5	1	25	5
X^6	1	32	11

X^0	4	52	21
X^1	4	52	21
X^2	2	47	17
X^3	2	37	16
X^4	2	39	15
X^5	1	29	16
X^6	0	33	14

X^0	2	23	10
X^1	4	27	10
X^2	1	24	12
X^3	1	22	13
X^4	3	24	15
X^5	0	14	11
X^6	0	15	7

X^0	7	300	158
X^1	3	296	152
X^2	1	286	144
X^3	1	266	130
X^4	4	253	125
X^5	2	125	114
X^6	1	156	136

X^0	4	19	9
X^1	4	17	8
X^2	3	18	8
X^3	1	16	4
X^4	0	14	5
X^5	0	9	2
X^6	0	4	0

X^0	1	220	109
X^1	1	223	113
X^2	2	225	108
X^3	1	214	106
X^4	1	201	103
X^5	3	121	111
X^6	1	109	100

X^0	2	8	2
X^1	2	7	2
X^2	2	6	2
X^3	4	9	4
X^4	2	6	2
X^5	5	9	5
X^6	1	5	1

X^0	2	79	40
X^1	3	79	40
X^2	2	79	38
X^3	3	78	41
X^4	2	76	36
X^5	2	37	31
X^6	0	42	36

X^0	1	279	138
X^1	3	283	142
X^2	3	284	143
X^3	3	277	138
X^4	4	274	136
X^5	1	139	127
X^6	2	150	133

X^0	3	216	130
X^1	3	216	128
X^2	3	214	127
X^3	1	212	130
X^4	2	219	135
X^5	2	137	135
X^6	1	135	81

X^0	2	22	9
X^1	1	21	8
X^2	2	22	8
X^3	1	18	8
X^4	1	15	7
X^5	3	22	15
X^6	0	18	7

X^0	2	21	11
X^1	2	21	10
X^2	2	20	12
X^3	2	21	13
X^4	2	8	4
X^5	1	18	11
X^6	0	0	0

X^0	1	199	109
X^1	2	204	113
X^2	1	205	114
X^3	2	200	106
X^4	1	188	102
X^5	2	92	89
X^6	0	109	98

X^0	6	51	15
X^1	8	52	13
X^2	6	37	10
X^3	6	26	6
X^4	6	22	6
X^5	6	22	6
X^6	0	26	1

X^0	1	40	23
X^1	1	38	17
X^2	1	24	1
X^3	1	18	1
X^4	1	18	7
X^5	1	24	13
X^6	1	18	1

X^0	3	24	9
X^1	5	28	10
X^2	1	20	9
X^3	9	25	10
X^4	0	17	9
X^5	5	21	10
X^6	0	0	0

X^0	0	1278	630
X^1	2	1276	631
X^2	4	1270	636
X^3	4	1270	642
X^4	4	1257	709
X^5	4	634	630
X^6	1	638	622

X^0	1	16	6
X^1	1	15	6
X^2	2	16	4
X^3	0	12	6
X^4	2	13	8
X^5	1	8	5
X^6	0	7	3

X^0	1	35	28
X^1	1	40	31
X^2	1	34	29
X^3	1	30	24
X^4	3	28	25
X^5	0	23	21
X^6	0	29	26

X^0	3	147	74
X^1	3	141	75
X^2	3	139	71
X^3	3	138	76
X^4	5	126	83
X^5	5	88	83
X^6	3	67	38

X^0	3	30	16
X^1	1	29	13
X^2	1	27	10
X^3	2	26	13
X^4	4	30	14
X^5	1	23	10
X^6	0	20	7

X^0	5	25	11
X^1	13	35	20
X^2	1	23	15
X^3	9	25	13
X^4	1	14	3
X^5	1	4	1
X^6	0	2	0

X^0	1	7	4
X^1	1	5	2
X^2	1	6	3
X^3	3	7	3
X^4	1	6	2
X^5	1	5	1
X^6	0	5	2

X^0	2	129	70
X^1	1	122	59
X^2	1	123	61
X^3	1	124	67
X^4	1	119	61
X^5	1	76	75
X^6	0	73	64

X^0	2	177	91
X^1	3	187	95
X^2	8	193	100
X^3	8	190	98
X^4	2	184	93
X^5	2	100	98
X^6	0	106	90

X^0	4	13	4
X^1	2	11	3
X^2	1	9	4
X^3	1	8	5
X^4	1	5	2
X^5	1	3	1
X^6	0	3	1

X^0	2	47	17
X^1	2	45	16
X^2	3	44	19
X^3	1	37	16
X^4	1	32	19
X^5	1	21	18
X^6	1	32	19

X^0	8	54	24
X^1	3	51	18
X^2	5	54	23
X^3	1	42	18
X^4	1	26	22
X^5	1	34	15
X^6	1	1	1

X^0	3	191	68
X^1	3	175	66
X^2	1	171	65
X^3	3	173	71
X^4	1	160	67
X^5	1	93	88
X^6	0	122	99

X^0	4	21	17
X^1	3	17	11
X^2	1	15	7
X^3	1	4	1
X^4	3	4	3
X^5	2	17	8
X^6	0	0	0

X^0	2	33	11
X^1	2	34	12
X^2	2	34	9
X^3	2	27	13
X^4	4	32	11
X^5	0	23	8
X^6	0	23	7

X^0	2	38	17
X^1	2	40	17
X^2	2	37	13
X^3	2	30	13
X^4	2	23	7
X^5	0	16	8
X^6	2	16	4

X^0	5	5	5
X^1	5	5	5
X^2	4	4	4
X^3	6	6	6
X^4	8	8	8
X^5	7	7	7
X^6	1	4	1

X^0	4	115	59
X^1	3	114	58
X^2	3	117	57
X^3	4	121	62
X^4	3	113	58
X^5	0	63	61
X^6	0	66	54

X^0	3	14	10
X^1	1	12	7
X^2	1	11	3
X^3	1	12	5
X^4	1	9	3
X^5	1	13	5
X^6	0	12	4

X^0	1	71	30
X^1	1	71	32
X^2	1	64	31
X^3	1	51	26
X^4	1	27	14
X^5	1	31	20
X^6	2	37	19

X^0	2	57	31
X^1	2	57	29
X^2	2	46	25
X^3	2	42	26
X^4	2	49	27
X^5	0	30	26
X^6	2	42	29

X^0	4	27	15
X^1	2	26	15
X^2	2	27	14
X^3	4	27	13
X^4	4	26	15
X^5	4	16	13
X^6	0	17	8

X^0	2	38	15
X^1	2	39	16
X^2	1	36	14
X^3	1	30	12
X^4	9	33	18
X^5	1	24	11
X^6	1	17	1

X^0	4	35	17
X^1	3	31	15
X^2	2	27	8
X^3	2	24	12
X^4	0	21	9
X^5	1	22	5
X^6	0	14	0

X^0	4	29	21
X^1	3	18	15
X^2	3	11	3
X^3	3	3	3
X^4	6	6	6
X^5	3	3	3
X^6	0	1	0

X^0	7	43	17
X^1	7	43	19
X^2	7	40	15
X^3	7	38	16
X^4	3	40	13
X^5	1	37	9
X^6	0	21	0

X^0	4	173	111
X^1	2	172	107
X^2	2	173	108
X^3	2	182	107
X^4	2	211	127
X^5	0	110	105
X^6	2	124	102

X^0	4	6	4
X^1	2	2	2
X^2	3	3	3
X^3	2	2	2
X^4	1	4	2
X^5	0	2	0
X^6	0	0	0

X^0	6	12	6
X^1	4	11	4
X^2	5	12	5
X^3	3	10	3
X^4	2	7	4
X^5	2	5	3
X^6	0	7	3

X^0	2	10	3
X^1	2	10	7
X^2	6	17	15
X^3	3	15	9
X^4	2	12	9
X^5	1	8	6
X^6	0	9	4

X^0	2	97	48
X^1	2	97	48
X^2	2	97	48
X^3	2	97	49
X^4	2	92	45
X^5	3	51	47
X^6	2	49	46

X^0	2	360	182
X^1	4	360	182
X^2	2	351	176
X^3	2	316	172
X^4	1	281	139
X^5	1	143	101
X^6	0	7	0

X^0	3	88	41
X^1	3	87	40
X^2	3	87	42
X^3	3	76	35
X^4	3	70	40
X^5	0	38	23
X^6	0	51	28

X^0	1	10	3
X^1	2	10	4
X^2	0	9	4
X^3	3	11	7
X^4	0	7	3
X^5	0	10	8
X^6	0	8	6

X^0	4	10	4
X^1	3	7	3
X^2	3	5	3
X^3	2	4	2
X^4	4	6	4
X^5	2	5	2
X^6	1	4	1

X^0	2	15	10
X^1	2	19	16
X^2	1	22	19
X^3	1	19	16
X^4	1	19	16
X^5	0	9	2
X^6	0	1	0

X^0	2	8	2
X^1	4	10	5
X^2	2	7	2
X^3	2	7	2
X^4	2	3	2
X^5	2	3	2
X^6	2	3	2

X^0	1	60	30
X^1	2	61	30
X^2	1	59	27
X^3	1	53	19
X^4	6	47	26
X^5	0	29	11
X^6	0	13	0

X^0	2	9	5
X^1	2	11	4
X^2	4	12	7
X^3	1	11	5
X^4	1	8	5
X^5	0	9	8
X^6	4	9	7

X^0	1	15	8
X^1	1	12	4
X^2	1	10	7
X^3	1	1	1
X^4	0	1	0
X^5	1	1	1
X^6	1	8	4

X^0	1	11	3
X^1	4	11	4
X^2	7	13	7
X^3	0	6	0
X^4	1	2	1
X^5	5	5	5
X^6	0	0	0

X^0	2	19	8
X^1	4	21	10
X^2	1	19	6
X^3	2	16	8
X^4	3	19	9
X^5	0	10	8
X^6	1	10	6

X^0	2	6	2
X^1	2	8	5
X^2	2	9	6
X^3	2	9	6
X^4	1	10	6
X^5	0	8	7
X^6	0	7	4

X^0	1	19	12
X^1	1	16	12
X^2	1	15	12
X^3	1	15	12
X^4	1	9	1
X^5	1	6	3
X^6	0	7	4

X^0	4	20	9
X^1	3	22	10
X^2	3	19	9
X^3	3	23	8
X^4	3	13	9
X^5	3	14	9
X^6	1	16	10

X^0	3	37	15
X^1	3	36	14
X^2	5	30	17
X^3	3	22	9
X^4	3	15	4
X^5	1	19	8
X^6	3	7	3

X^0	1	14	8
X^1	3	15	9
X^2	3	14	9
X^3	2	8	6
X^4	1	5	1
X^5	2	3	2
X^6	1	2	1

X^0	1	8	2
X^1	4	12	9
X^2	1	8	4
X^3	0	9	7
X^4	1	7	5
X^5	0	7	5
X^6	2	7	5

X^0	2	25	17
X^1	2	22	18
X^2	2	21	17
X^3	1	18	15
X^4	2	15	12
X^5	1	7	1
X^6	2	15	13

X^0	7	43	27
X^1	6	46	29
X^2	1	43	24
X^3	2	37	28
X^4	5	37	29
X^5	2	34	8
X^6	0	20	0

X^0	2	19	15
X^1	3	20	13
X^2	1	17	9
X^3	0	17	9
X^4	3	18	7
X^5	3	15	9
X^6	0	8	3

X^0	2	237	118
X^1	1	237	117
X^2	0	240	120
X^3	2	239	118
X^4	3	238	118
X^5	5	125	119
X^6	0	113	107

X^0	1	40	29
X^1	4	36	25
X^2	2	30	19
X^3	0	25	14
X^4	0	30	14
X^5	0	19	8
X^6	0	30	13

X^0	2	92	45
X^1	2	89	42
X^2	2	88	38
X^3	2	71	38
X^4	2	82	40
X^5	2	41	38
X^6	0	55	40

X^0	3	40	18
X^1	2	36	15
X^2	2	34	15
X^3	2	27	16
X^4	2	31	13
X^5	2	20	11
X^6	1	11	1

X^0	3	5	3
X^1	5	6	5
X^2	7	9	7
X^3	6	6	6
X^4	2	2	2
X^5	2	2	2
X^6	1	1	1

X^0	2	33	17
X^1	2	33	17
X^2	4	34	17
X^3	3	20	17
X^4	1	17	13
X^5	0	3	0
X^6	1	17	10

X^0	7	40	20
X^1	2	36	21
X^2	3	38	23
X^3	2	36	20
X^4	2	36	20
X^5	4	29	16
X^6	2	7	2

X^0	2	41	24
X^1	8	47	32
X^2	1	40	24
X^3	1	28	23
X^4	1	25	12
X^5	0	13	8
X^6	0	23	12

X^0	10	28	18
X^1	2	20	10
X^2	1	17	5
X^3	2	15	8
X^4	1	10	2
X^5	0	7	1
X^6	1	10	2

X^0	4	32	20
X^1	4	34	19
X^2	4	34	16
X^3	4	39	19
X^4	4	39	25
X^5	1	21	19
X^6	0	0	0

X^0	4	64	31
X^1	4	65	31
X^2	4	55	28
X^3	4	61	31
X^4	4	59	36
X^5	4	32	28
X^6	0	34	26

X^0	1	25	14
X^1	1	28	13
X^2	1	28	15
X^3	1	26	15
X^4	1	19	13
X^5	0	19	12
X^6	1	19	6

X^0	4	218	107
X^1	1	211	105
X^2	1	205	103
X^3	2	208	107
X^4	1	192	98
X^5	1	103	100
X^6	0	106	97

X^0	3	23	10
X^1	3	21	6
X^2	3	20	7
X^3	1	18	6
X^4	4	16	8
X^5	0	13	4
X^6	0	6	0

X^0	5	87	46
X^1	5	88	46
X^2	5	80	46
X^3	1	72	46
X^4	1	76	42
X^5	1	43	37
X^6	0	37	28

X^0	2	350	174
X^1	2	346	170
X^2	2	341	171
X^3	2	341	170
X^4	3	346	175
X^5	0	174	171
X^6	1	175	170

X^0	2	21	10
X^1	3	19	10
X^2	3	14	7
X^3	3	13	3
X^4	1	13	5
X^5	1	10	2
X^6	1	13	1

X^0	3	28	16
X^1	2	25	15
X^2	1	21	12
X^3	2	19	10
X^4	3	17	8
X^5	1	13	5
X^6	4	17	8

X^0	5	49	29
X^1	5	53	28
X^2	5	51	27
X^3	5	50	25
X^4	5	42	24
X^5	5	33	14
X^6	5	12	5

X^0	2	34	17
X^1	1	34	17
X^2	4	41	18
X^3	3	35	20
X^4	0	30	15
X^5	2	17	10
X^6	0	25	19

X^0	5	150	90
X^1	1	157	90
X^2	1	157	90
X^3	2	160	93
X^4	1	139	71
X^5	1	80	77
X^6	0	81	78

X^0	4	48	23
X^1	4	53	28
X^2	4	47	23
X^3	4	29	20
X^4	4	43	19
X^5	4	24	20
X^6	0	24	19

X^0	3	33	15
X^1	2	30	13
X^2	2	28	13
X^3	1	23	10
X^4	0	17	6
X^5	3	13	8
X^6	1	16	7

X^0	4	181	92
X^1	1	177	91
X^2	11	188	98
X^3	1	175	84
X^4	1	175	86
X^5	0	92	91
X^6	0	92	86

X^0	5	315	169
X^1	6	318	171
X^2	5	312	166
X^3	5	308	160
X^4	5	190	166
X^5	5	24	22
X^6	3	171	166

X^0	3	238	229
X^1	3	235	230
X^2	5	235	227
X^3	2	236	223
X^4	2	218	211
X^5	3	220	213
X^6	0	239	224

X^0	4	41	30
X^1	4	46	37
X^2	4	43	31
X^3	4	41	34
X^4	4	36	27
X^5	4	26	19
X^6	1	35	16

X^0	3	47	23
X^1	3	52	22
X^2	3	51	23
X^3	1	49	24
X^4	1	49	26
X^5	1	29	23
X^6	1	31	22

X^0	3	32	18
X^1	3	32	19
X^2	3	22	18
X^3	3	13	5
X^4	3	14	5
X^5	1	7	1
X^6	2	9	2

X^0	4	45	30
X^1	2	41	22
X^2	4	44	16
X^3	2	39	19
X^4	2	40	17
X^5	2	20	18
X^6	5	29	27

X^0	1	47	37
X^1	3	45	32
X^2	3	49	31
X^3	1	45	26
X^4	2	32	29
X^5	1	26	23
X^6	1	45	33

X^0	2	17	11
X^1	2	17	12
X^2	2	14	9
X^3	0	12	7
X^4	3	15	8
X^5	1	11	8
X^6	6	15	10

X^0	1	53	23
X^1	2	51	22
X^2	2	49	24
X^3	1	29	26
X^4	0	23	19
X^5	0	3	2
X^6	0	27	22

X^0	1	15	3
X^1	1	13	5
X^2	1	10	6
X^3	2	8	2
X^4	1	3	1
X^5	1	1	1
X^6	0	3	0

X^0	2	251	102
X^1	2	250	102
X^2	2	249	103
X^3	2	207	103
X^4	1	205	161
X^5	1	105	98
X^6	0	147	97

X^0	2	28	16
X^1	1	28	18
X^2	1	28	24
X^3	2	26	22
X^4	1	16	14
X^5	2	25	22
X^6	2	28	23

X^0	1	51	26
X^1	1	48	26
X^2	2	44	19
X^3	1	41	19
X^4	2	44	24
X^5	0	28	21
X^6	2	30	16

X^0	3	37	34
X^1	3	35	31
X^2	3	38	35
X^3	3	36	33
X^4	3	3	3
X^5	0	10	6
X^6	0	36	33

X^0	3	43	21
X^1	3	49	25
X^2	3	51	28
X^3	1	46	26
X^4	1	46	27
X^5	5	40	34
X^6	0	27	12

X^0	4	1286	668
X^1	5	1282	669
X^2	1	1279	666
X^3	5	1279	666
X^4	1	1182	601
X^5	0	603	590
X^6	1	750	599

X^0	4	171	85
X^1	1	167	81
X^2	5	172	87
X^3	1	145	81
X^4	1	164	80
X^5	1	86	77
X^6	2	88	83

X^0	1	603	301
X^1	4	606	304
X^2	5	603	303
X^3	2	304	294
X^4	2	6	2
X^5	2	2	2
X^6	1	6	1

X^0	2	29	13
X^1	1	26	15
X^2	1	23	15
X^3	1	21	12
X^4	1	19	11
X^5	1	12	11
X^6	1	19	5

X^0	5	146	143
X^1	1	143	142
X^2	1	142	140
X^3	1	140	135
X^4	0	145	140
X^5	1	139	138
X^6	0	142	141

X^0	4	32	19
X^1	2	30	16
X^2	1	28	10
X^3	1	23	12
X^4	1	18	15
X^5	1	20	12
X^6	2	25	5

X^0	4	39	20
X^1	4	44	24
X^2	3	48	23
X^3	3	43	21
X^4	3	41	21
X^5	0	31	18
X^6	0	31	9

X^0	2	71	68
X^1	2	71	68
X^2	1	81	68
X^3	1	71	68
X^4	0	94	69
X^5	0	71	69
X^6	0	56	54

X^0	4	87	42
X^1	5	90	48
X^2	3	84	42
X^3	6	85	43
X^4	4	76	27
X^5	2	42	27
X^6	5	53	33

X^0	2	17	9
X^1	2	16	9
X^2	3	15	10
X^3	2	9	2
X^4	1	1	1
X^5	1	1	1
X^6	0	0	0

X^0	8	152	97
X^1	1	144	89
X^2	1	141	88
X^3	3	142	91
X^4	1	134	84
X^5	1	98	83
X^6	3	107	48

X^0	1	16	1
X^1	4	16	4
X^2	1	13	1
X^3	3	14	3
X^4	1	9	1
X^5	1	4	1
X^6	0	12	2

X^0	2	51	23
X^1	2	51	23
X^2	4	54	29
X^3	2	47	23
X^4	2	42	21
X^5	0	30	22
X^6	2	22	12

X^0	1	8	4
X^1	2	10	6
X^2	1	7	2
X^3	2	7	3
X^4	0	4	1
X^5	2	4	2
X^6	1	4	1

X^0	6	51	33
X^1	0	45	29
X^2	0	43	26
X^3	0	42	28
X^4	0	34	28
X^5	0	34	28
X^6	0	34	25

X^0	3	24	9
X^1	5	25	13
X^2	3	20	11
X^3	1	17	4
X^4	3	19	14
X^5	1	13	8
X^6	5	17	7

X^0	1	28	15
X^1	4	29	18
X^2	1	23	12
X^3	1	20	7
X^4	0	12	6
X^5	0	21	7
X^6	0	11	0

X^0	7	146	67
X^1	7	147	72
X^2	7	146	71
X^3	7	142	67
X^4	7	140	64
X^5	7	75	61
X^6	1	80	64

X^0	2	577	376
X^1	3	578	377
X^2	2	561	373
X^3	2	546	360
X^4	2	367	349
X^5	0	377	189
X^6	0	92	0

X^0	1	28	15
X^1	5	32	19
X^2	1	29	16
X^3	3	27	11
X^4	3	13	8
X^5	3	19	16
X^6	1	1	1

X^0	3	194	116
X^1	2	194	116
X^2	2	194	114
X^3	1	199	121
X^4	1	214	139
X^5	0	113	110
X^6	0	123	108

X^0	2	19	7
X^1	2	20	3
X^2	1	19	8
X^3	2	13	5
X^4	1	14	3
X^5	1	10	2
X^6	0	11	0

X^0	3	25	17
X^1	2	21	14
X^2	1	21	14
X^3	2	16	9
X^4	1	8	1
X^5	1	8	1
X^6	1	8	1

X^0	0	40	24
X^1	0	36	24
X^2	4	41	24
X^3	1	43	22
X^4	0	32	24
X^5	1	23	22
X^6	0	9	3

X^0	2	14	2
X^1	2	13	3
X^2	1	11	1
X^3	2	12	3
X^4	1	10	1
X^5	3	12	3
X^6	1	10	3

X^0	4	41	31
X^1	2	39	21
X^2	4	39	22
X^3	1	38	20
X^4	1	37	17
X^5	1	34	29
X^6	0	31	17

X^0	2	86	45
X^1	2	86	48
X^2	2	89	51
X^3	2	86	48
X^4	2	63	34
X^5	2	27	3
X^6	1	54	35

X^0	3	21	10
X^1	2	20	9
X^2	2	18	6
X^3	5	21	13
X^4	2	17	3
X^5	2	14	5
X^6	2	19	7

X^0	1	24	7
X^1	1	21	8
X^2	1	17	9
X^3	0	13	9
X^4	0	11	11
X^5	0	12	11
X^6	0	5	1

X^0	2	19	11
X^1	1	18	11
X^2	1	15	11
X^3	4	17	13
X^4	1	11	8
X^5	0	5	0
X^6	0	0	0

X^0	2	31	13
X^1	4	31	8
X^2	6	29	12
X^3	6	24	13
X^4	3	21	7
X^5	0	2	0
X^6	5	25	12

X^0	8	11	11
X^1	5	9	9
X^2	1	7	6
X^3	0	6	6
X^4	2	7	5
X^5	0	0	0
X^6	1	6	6

X^0	3	8	4
X^1	1	6	3
X^2	9	12	9
X^3	1	4	1
X^4	1	6	3
X^5	1	6	1
X^6	1	5	1

X^0	1	24	8
X^1	2	25	12
X^2	0	20	7
X^3	3	21	11
X^4	7	19	15
X^5	0	11	6
X^6	0	9	2

X^0	5	12	10
X^1	2	9	6
X^2	2	9	6
X^3	1	12	5
X^4	2	9	5
X^5	2	7	2
X^6	0	9	4

X^0	2	9	3
X^1	2	9	3
X^2	2	9	4
X^3	4	10	7
X^4	2	8	3
X^5	2	3	2
X^6	0	3	1

X^0	2	64	57
X^1	3	69	62
X^2	2	67	62
X^3	5	69	63
X^4	2	63	57
X^5	2	62	57
X^6	0	63	50

X^0	2	13	3
X^1	2	10	5
X^2	2	9	4
X^3	1	8	1
X^4	2	13	9
X^5	0	0	0
X^6	1	12	6

X^0	2	47	22
X^1	0	47	23
X^2	3	48	24
X^3	0	41	20
X^4	1	37	15
X^5	0	23	12
X^6	0	9	0

X^0	2	214	115
X^1	2	220	113
X^2	2	218	116
X^3	2	217	114
X^4	0	214	193
X^5	1	111	111
X^6	1	134	107

X^0	2	183	179
X^1	1	181	176
X^2	3	184	179
X^3	1	177	173
X^4	1	170	166
X^5	0	177	169
X^6	0	2	0

X^0	2	113	57
X^1	2	110	56
X^2	1	108	55
X^3	1	103	51
X^4	1	103	52
X^5	2	52	47
X^6	0	41	34

X^0	4	8	4
X^1	4	4	4
X^2	4	4	4
X^3	2	4	2
X^4	2	3	2
X^5	1	1	1
X^6	4	9	6

X^0	1	104	46
X^1	1	100	46
X^2	1	98	44
X^3	0	81	53
X^4	0	66	28
X^5	0	53	36
X^6	0	14	0

X^0	1	239	114
X^1	3	245	119
X^2	2	244	117
X^3	0	241	122
X^4	0	234	117
X^5	2	130	127
X^6	0	127	113

X^0	1	18	8
X^1	1	17	2
X^2	1	17	4
X^3	1	17	7
X^4	0	18	7
X^5	1	16	6
X^6	0	9	0

X^0	1	85	39
X^1	1	86	40
X^2	1	87	39
X^3	1	79	36
X^4	0	70	30
X^5	0	37	26
X^6	0	45	30

X^0	10	24	17
X^1	6	16	6
X^2	6	16	8
X^3	3	17	9
X^4	7	21	14
X^5	5	15	13
X^6	6	8	6

X^0	2	88	78
X^1	1	170	88
X^2	1	174	91
X^3	0	166	84
X^4	0	162	77
X^5	0	87	86
X^6	0	87	86

X^0	3	30	15
X^1	3	22	7
X^2	3	19	3
X^3	5	21	6
X^4	3	16	3
X^5	0	19	4
X^6	0	17	0

Average
X^0	2.77154724818276	98.8618899273105	53.9262720664590
X^1	2.69262720664590	98.3271028037383	53.6355140186916
X^2	2.36760124610592	96.0903426791277	52.5950155763240
X^3	2.30737279335410	90.9781931464174	50.8203530633437
X^4	1.96053997923157	85.5638629283489	48.4080996884735
X^5	1.58047767393562	53.0820353063344	45.7850467289720
X^6	1.01142263759086	52.1381100726895	39.6542056074766

Deviation
X^0	1.68856037246655	197.452552580673	108.663120201463
X^1	1.79100604445210	197.426574446373	108.842379702651
X^2	1.62338478200486	196.598433541081	108.613073075301
X^3	1.79042615264233	193.187657390081	106.645217474857
X^4	1.70409698703934	188.063583794874	105.900875579070
X^5	1.63886880049747	106.130440124835	104.674397519288
X^6	1.50694975388486	105.003410078435	95.1164223523378

Ratio of success: 0.963000000000000

----

